"","X","phantom","vin","PN","Qtde","Price"
"306",1212,26051,"E-206510524","Parafuso 14x100 12.9 com arruelas e porcas",88,14.72625
"307",1242,3941,"E-910430594","Parafuso 14x100 12.9 com arruelas e porcas",78,14.056125
"308",1261,94826,"28469853","Parafuso 14x100 12.9 com arruelas e porcas",68,14.14675
"309",1358,10847,"E-040871585","Parafuso 14x100 12.9 com arruelas e porcas",127,13.924
"310",1376,3941,"E-014309575","Parafuso 14x100 12.9 com arruelas e porcas",215,16.80125
"311",1392,5386,"E-856003112","Parafuso 14x100 12.9 com arruelas e porcas",68,16.3835
"312",1439,4761,"E-701460303","Parafuso 14x100 12.9 com arruelas e porcas",107,15.801875
"313",1455,39051,"100593954","Parafuso 14x100 12.9 com arruelas e porcas",166,14.258875
"314",1521,18025,"E-012580646","Parafuso 14x100 12.9 com arruelas e porcas",234,15.96975
"315",1549,23740,"E-402073840","Parafuso 14x100 12.9 com arruelas e porcas",215,14.767625
"316",1564,60435,"504603016","Parafuso 14x100 12.9 com arruelas e porcas",68,15.823
"317",1593,39051,"E-100395805","Parafuso 14x100 12.9 com arruelas e porcas",156,15.622
"318",1608,26051,"E-102605954","Parafuso 14x100 12.9 com arruelas e porcas",78,14.13
"319",1628,10847,"E-017840231","Parafuso 14x100 12.9 com arruelas e porcas",39,16.86125
"320",1642,39051,"E-190053147","Parafuso 14x100 12.9 com arruelas e porcas",156,14.3045
"321",1656,68517,"801657126","Parafuso 14x100 12.9 com arruelas e porcas",107,14.502375
"322",1691,19235,"190523604","Parafuso 14x100 12.9 com arruelas e porcas",225,16.607375
"323",1773,3941,"930140933","Parafuso 14x100 12.9 com arruelas e porcas",68,15.9435
"324",1792,68517,"581670721","Parafuso 14x100 12.9 com arruelas e porcas",29,16.731125
"325",1807,19235,"201953819","Parafuso 14x100 12.9 com arruelas e porcas",205,14.8895
"326",1836,18025,"508012779","Parafuso 14x100 12.9 com arruelas e porcas",215,15.794
"327",1850,39051,"E-103059307","Parafuso 14x100 12.9 com arruelas e porcas",234,15.463
"328",1945,87213,"E-031287786","Parafuso 14x100 12.9 com arruelas e porcas",98,14.89475
"329",1965,26051,"E-510260896","Parafuso 14x100 12.9 com arruelas e porcas",29,16.52325
"330",1980,18025,"E-500821670","Parafuso 14x100 12.9 com arruelas e porcas",49,16.503625
"331",2033,39051,"E-305190894","Parafuso 14x100 12.9 com arruelas e porcas",254,16.747625
"332",2065,94826,"862490224","Parafuso 14x100 12.9 com arruelas e porcas",98,16.75325
"333",2136,26051,"65210485","Parafuso 14x100 12.9 com arruelas e porcas",29,15.478125
"334",2198,68517,"E-876510432","Parafuso 14x100 12.9 com arruelas e porcas",29,16.536
"335",2233,23740,"E-270304504","Parafuso 14x100 12.9 com arruelas e porcas",117,16.281875
"336",2249,20314,"241003269","Parafuso 14x100 12.9 com arruelas e porcas",166,16.396125
"337",2283,10847,"1847904","Parafuso 14x100 12.9 com arruelas e porcas",225,16.856
"338",2302,18025,"E-012508394","Parafuso 14x100 12.9 com arruelas e porcas",59,16.70125
"339",2330,26051,"52061465","Parafuso 14x100 12.9 com arruelas e porcas",176,14.6365
"340",2380,60435,"E-306054513","Parafuso 14x100 12.9 com arruelas e porcas",205,16.27
"341",2400,23740,"243070330","Parafuso 14x100 12.9 com arruelas e porcas",244,16.17875
"342",2418,23740,"23470075","Parafuso 14x100 12.9 com arruelas e porcas",176,15.355625
"343",2433,10847,"E-081470270","Parafuso 14x100 12.9 com arruelas e porcas",176,14.776125
"344",2450,20314,"E-132004475","Parafuso 14x100 12.9 com arruelas e porcas",127,14.94625
"345",2468,68517,"71586132","Parafuso 14x100 12.9 com arruelas e porcas",68,14.57975
"346",2519,26051,"E-501260661","Parafuso 14x100 12.9 com arruelas e porcas",117,15.0755
"347",2535,26051,"E-106205683","Parafuso 14x100 12.9 com arruelas e porcas",98,15.12
"348",2549,68517,"706851318","Parafuso 14x100 12.9 com arruelas e porcas",88,15.87125
"349",2568,93712,"109723713","Parafuso 14x100 12.9 com arruelas e porcas",147,14.854375
"350",2582,3941,"E-410039140","Parafuso 14x100 12.9 com arruelas e porcas",195,13.94775
"351",2607,60435,"54630164","Parafuso 14x100 12.9 com arruelas e porcas",10,14.217
"352",2619,23740,"702403211","Parafuso 14x100 12.9 com arruelas e porcas",98,16.533875
"353",2638,3941,"E-301049533","Parafuso 14x100 12.9 com arruelas e porcas",234,14.178875
"354",2654,39051,"109053595","Parafuso 14x100 12.9 com arruelas e porcas",215,15.932375
"355",2718,94826,"E-968402604","Parafuso 14x100 12.9 com arruelas e porcas",205,14.239375
"356",2734,26051,"102065618","Parafuso 14x100 12.9 com arruelas e porcas",254,16.519875
"357",2751,39051,"310590627","Parafuso 14x100 12.9 com arruelas e porcas",10,15.30875
"358",2784,23740,"E-342700500","Parafuso 14x100 12.9 com arruelas e porcas",156,14.249875
"359",2819,4761,"E-167040115","Parafuso 14x100 12.9 com arruelas e porcas",127,14.74075
"360",2851,87213,"E-307182224","Parafuso 14x100 12.9 com arruelas e porcas",205,14.348875
"361",2869,5386,"380560169","Parafuso 14x100 12.9 com arruelas e porcas",205,16.700625
"362",2892,10847,"810047243","Parafuso 14x100 12.9 com arruelas e porcas",195,14.46175
"363",2910,3941,"430190358","Parafuso 14x100 12.9 com arruelas e porcas",68,16.058
"364",2927,94826,"68249325","Parafuso 14x100 12.9 com arruelas e porcas",127,15.06725
"365",2955,3941,"940310657","Parafuso 14x100 12.9 com arruelas e porcas",156,14.124125
"366",2973,54019,"5419955","Parafuso 14x100 12.9 com arruelas e porcas",156,16.14625
"367",2993,39051,"310059655","Parafuso 14x100 12.9 com arruelas e porcas",78,14.85625
"368",3048,23740,"3427121","Parafuso 14x100 12.9 com arruelas e porcas",156,14.755125
"369",3077,4761,"E-460170778","Parafuso 14x100 12.9 com arruelas e porcas",225,16.688375
"370",3092,93712,"E-730192543","Parafuso 14x100 12.9 com arruelas e porcas",107,14.827125
"371",3110,19235,"E-295103885","Parafuso 14x100 12.9 com arruelas e porcas",215,14.5195
"372",3152,60435,"56043880","Parafuso 14x100 12.9 com arruelas e porcas",215,16.299375
"373",3179,19235,"E-109325918","Parafuso 14x100 12.9 com arruelas e porcas",244,15.626625
"374",3199,20314,"E-213004898","Parafuso 14x100 12.9 com arruelas e porcas",137,15.85725
"375",3226,4761,"E-716400588","Parafuso 14x100 12.9 com arruelas e porcas",98,14.752875
"376",3256,60435,"605340957","Parafuso 14x100 12.9 com arruelas e porcas",20,14.0585
"377",3272,87213,"720381453","Parafuso 14x100 12.9 com arruelas e porcas",10,14.880375
"378",3289,26051,"20651288","Parafuso 14x100 12.9 com arruelas e porcas",205,16.526875
"379",3305,60435,"E-003645318","Parafuso 14x100 12.9 com arruelas e porcas",225,15.58725
"380",3346,54019,"E-045109204","Parafuso 14x100 12.9 com arruelas e porcas",195,14.884875
"381",3366,26051,"21650694","Parafuso 14x100 12.9 com arruelas e porcas",29,16.604125
"382",3381,23740,"73240257","Parafuso 14x100 12.9 com arruelas e porcas",49,14.73975
"383",3418,39051,"109503957","Parafuso 14x100 12.9 com arruelas e porcas",186,15.8575
"384",3462,94826,"E-294608057","Parafuso 14x100 12.9 com arruelas e porcas",127,13.883375
"385",3513,3941,"E-193040671","Parafuso 14x100 12.9 com arruelas e porcas",225,16.39
"386",3526,20314,"10423899","Parafuso 14x100 12.9 com arruelas e porcas",78,16.735375
"387",3542,60435,"E-350604846","Parafuso 14x100 12.9 com arruelas e porcas",137,14.223
"388",3578,19235,"31952821","Parafuso 14x100 12.9 com arruelas e porcas",215,14.15275
"389",3625,4761,"46017987","Parafuso 14x100 12.9 com arruelas e porcas",107,14.75525
"390",3656,60435,"E-605403767","Parafuso 14x100 12.9 com arruelas e porcas",244,14.638875
"391",3684,93712,"E-372091063","Parafuso 14x100 12.9 com arruelas e porcas",225,15.485
"392",3700,26051,"E-605102801","Parafuso 14x100 12.9 com arruelas e porcas",215,16.088
"393",3732,94826,"E-496820697","Parafuso 14x100 12.9 com arruelas e porcas",39,15.103625
"394",3752,60435,"E-300645402","Parafuso 14x100 12.9 com arruelas e porcas",176,13.76175
"395",3767,18025,"205801542","Parafuso 14x100 12.9 com arruelas e porcas",244,14.712625
"396",3784,94826,"E-092846800","Parafuso 14x100 12.9 com arruelas e porcas",254,14.81475
"397",3834,94826,"E-098264448","Parafuso 14x100 12.9 com arruelas e porcas",244,15.85075
"398",3856,23740,"302704536","Parafuso 14x100 12.9 com arruelas e porcas",234,16.180125
"399",3888,4761,"E-140760457","Parafuso 14x100 12.9 com arruelas e porcas",137,14.179625
"400",3905,4761,"741006932","Parafuso 14x100 12.9 com arruelas e porcas",107,15.863875
"401",3919,10847,"E-704108261","Parafuso 14x100 12.9 com arruelas e porcas",176,15.63175
"402",3937,19235,"295301464","Parafuso 14x100 12.9 com arruelas e porcas",39,14.902625
"403",3955,4761,"601407289","Parafuso 14x100 12.9 com arruelas e porcas",59,16.008875
"404",3977,19235,"E-321950431","Parafuso 14x100 12.9 com arruelas e porcas",117,15.165
"405",3992,20314,"E-320140242","Parafuso 14x100 12.9 com arruelas e porcas",10,14.051875
"406",4036,5386,"583600288","Parafuso 14x100 12.9 com arruelas e porcas",225,15.1025
"407",4050,94826,"402869209","Parafuso 14x100 12.9 com arruelas e porcas",88,14.47425
"408",4124,20314,"E-403021673","Parafuso 14x100 12.9 com arruelas e porcas",176,16.36025
"409",4156,68517,"E-807516827","Parafuso 14x100 12.9 com arruelas e porcas",88,16.487375
"410",4231,87213,"E-807123147","Parafuso 14x100 12.9 com arruelas e porcas",205,16.4365
"411",4247,60435,"E-035640003","Parafuso 14x100 12.9 com arruelas e porcas",68,16.127375
"412",4269,23740,"407023162","Parafuso 14x100 12.9 com arruelas e porcas",215,16.54675
"413",4288,20314,"34210161","Parafuso 14x100 12.9 com arruelas e porcas",195,16.718
"414",4337,68517,"E-607158671","Parafuso 14x100 12.9 com arruelas e porcas",59,16.06175
"415",4352,93712,"E-972301361","Parafuso 14x100 12.9 com arruelas e porcas",10,16.7955
"416",4371,93712,"E-902317086","Parafuso 14x100 12.9 com arruelas e porcas",127,13.896875
"417",4388,18025,"805201246","Parafuso 14x100 12.9 com arruelas e porcas",225,16.266625
"418",4403,18025,"501208472","Parafuso 14x100 12.9 com arruelas e porcas",176,14.874
"419",4420,10847,"187400066","Parafuso 14x100 12.9 com arruelas e porcas",88,14.48975
"420",4437,10847,"E-781040336","Parafuso 14x100 12.9 com arruelas e porcas",88,15.3485
"421",4468,23740,"E-074302891","Parafuso 14x100 12.9 com arruelas e porcas",49,15.945625
"422",4485,54019,"40195024","Parafuso 14x100 12.9 com arruelas e porcas",195,14.382375
"423",4502,94826,"862094088","Parafuso 14x100 12.9 com arruelas e porcas",39,15.73725
"424",4519,10847,"80741270","Parafuso 14x100 12.9 com arruelas e porcas",254,16.372
"425",4568,93712,"319702625","Parafuso 14x100 12.9 com arruelas e porcas",88,15.12375
"426",4600,18025,"250180871","Parafuso 14x100 12.9 com arruelas e porcas",127,13.8135
"427",4634,3941,"E-340091054","Parafuso 14x100 12.9 com arruelas e porcas",225,16.500125
"428",4652,60435,"E-304650126","Parafuso 14x100 12.9 com arruelas e porcas",117,15.533375
"429",4666,19235,"210359118","Parafuso 14x100 12.9 com arruelas e porcas",68,15.731375
"430",4684,87213,"827310613","Parafuso 14x100 12.9 com arruelas e porcas",88,14.1605
"431",4703,39051,"E-300591451","Parafuso 14x100 12.9 com arruelas e porcas",234,15.643625
"432",4739,3941,"E-390041199","Parafuso 14x100 12.9 com arruelas e porcas",88,15.47575
"433",4757,23740,"702340802","Parafuso 14x100 12.9 com arruelas e porcas",205,14.836625
"434",4776,54019,"E-941005439","Parafuso 14x100 12.9 com arruelas e porcas",39,14.821375
"435",4835,20314,"204013461","Parafuso 14x100 12.9 com arruelas e porcas",244,14.11325
"436",4854,60435,"E-605403922","Parafuso 14x100 12.9 com arruelas e porcas",176,14.518125
"437",4893,93712,"902731294","Parafuso 14x100 12.9 com arruelas e porcas",156,16.868125
"438",4928,26051,"2165605","Parafuso 14x100 12.9 com arruelas e porcas",166,16.420625
"439",4946,54019,"E-001594419","Parafuso 14x100 12.9 com arruelas e porcas",205,15.66325
"440",4966,5386,"E-085063070","Parafuso 14x100 12.9 com arruelas e porcas",98,16.4775
"441",4982,19235,"E-301295258","Parafuso 14x100 12.9 com arruelas e porcas",254,14.105
"442",5027,39051,"900153768","Parafuso 14x100 12.9 com arruelas e porcas",186,14.9995
"443",5042,4761,"E-016074698","Parafuso 14x100 12.9 com arruelas e porcas",254,15.369625
"444",5070,93712,"217390422","Parafuso 14x100 12.9 com arruelas e porcas",166,16.20325
"445",5089,18025,"581020136","Parafuso 14x100 12.9 com arruelas e porcas",225,16.41825
"446",5105,19235,"E-352190683","Parafuso 14x100 12.9 com arruelas e porcas",147,14.822375
"447",5184,20314,"E-010423300","Parafuso 14x100 12.9 com arruelas e porcas",234,16.155625
"448",5204,87213,"E-831072619","Parafuso 14x100 12.9 com arruelas e porcas",186,15.516125
"449",5253,26051,"601052521","Parafuso 14x100 12.9 com arruelas e porcas",88,16.179375
"450",5270,19235,"E-902351588","Parafuso 14x100 12.9 com arruelas e porcas",147,15.6175
"451",5385,54019,"50491252","Parafuso 14x100 12.9 com arruelas e porcas",107,16.678875
"452",5398,5386,"E-380065276","Parafuso 14x100 12.9 com arruelas e porcas",147,13.84225
"453",5413,94826,"E-248609421","Parafuso 14x100 12.9 com arruelas e porcas",166,16.21225
"454",5432,39051,"15903900","Parafuso 14x100 12.9 com arruelas e porcas",88,13.817125
"455",5451,93712,"129370606","Parafuso 14x100 12.9 com arruelas e porcas",29,16.859125
"456",5480,94826,"E-629840810","Parafuso 14x100 12.9 com arruelas e porcas",225,13.877625
"457",5501,23740,"E-372040213","Parafuso 14x100 12.9 com arruelas e porcas",117,14.90275
"458",5534,3941,"E-034190947","Parafuso 14x100 12.9 com arruelas e porcas",147,16.817625
"459",5567,3941,"E-301409245","Parafuso 14x100 12.9 com arruelas e porcas",117,16.748625
"460",5599,4761,"74106262","Parafuso 14x100 12.9 com arruelas e porcas",107,15.29425
"461",5615,5386,"500368535","Parafuso 14x100 12.9 com arruelas e porcas",117,14.9785
"462",5636,10847,"80741944","Parafuso 14x100 12.9 com arruelas e porcas",127,13.79475
"463",5653,18025,"E-012508374","Parafuso 14x100 12.9 com arruelas e porcas",49,14.36725
"464",5684,60435,"E-036054563","Parafuso 14x100 12.9 com arruelas e porcas",156,15.072875
"465",5703,19235,"E-590312083","Parafuso 14x100 12.9 com arruelas e porcas",195,14.871625
"466",5718,26051,"E-560201646","Parafuso 14x100 12.9 com arruelas e porcas",137,15.74925
"467",5791,10847,"E-810704386","Parafuso 14x100 12.9 com arruelas e porcas",156,14.258125
"468",5829,54019,"E-945010807","Parafuso 14x100 12.9 com arruelas e porcas",107,15.403375
"469",5847,93712,"139207596","Parafuso 14x100 12.9 com arruelas e porcas",156,16.525375
"470",5863,93712,"927013894","Parafuso 14x100 12.9 com arruelas e porcas",88,14.399625
"471",5876,26051,"E-056210613","Parafuso 14x100 12.9 com arruelas e porcas",137,14.93675
"472",5912,94826,"268490464","Parafuso 14x100 12.9 com arruelas e porcas",107,16.624625
"473",5928,20314,"134002890","Parafuso 14x100 12.9 com arruelas e porcas",234,15.228625
"474",5960,18025,"E-085102072","Parafuso 14x100 12.9 com arruelas e porcas",195,14.53575
"475",6006,10847,"E-184007531","Parafuso 14x100 12.9 com arruelas e porcas",225,15.62075
"476",6043,39051,"91053605","Parafuso 14x100 12.9 com arruelas e porcas",156,15.053125
"477",6060,5386,"E-365008840","Parafuso 14x100 12.9 com arruelas e porcas",254,15.611
"478",6075,39051,"E-035190553","Parafuso 14x100 12.9 com arruelas e porcas",10,16.703875
"479",6118,94826,"490268464","Parafuso 14x100 12.9 com arruelas e porcas",117,16.099
"480",6133,93712,"231097257","Parafuso 14x100 12.9 com arruelas e porcas",254,16.693125
"481",6150,54019,"E-500149802","Parafuso 14x100 12.9 com arruelas e porcas",68,14.402
"482",6195,68517,"108576794","Parafuso 14x100 12.9 com arruelas e porcas",205,14.6665
"483",6245,94826,"692804120","Parafuso 14x100 12.9 com arruelas e porcas",107,14.99075
"484",6259,20314,"E-431020865","Parafuso 14x100 12.9 com arruelas e porcas",68,16.815125
"485",6280,94826,"E-840962794","Parafuso 14x100 12.9 com arruelas e porcas",59,16.042
"486",6337,18025,"E-800251418","Parafuso 14x100 12.9 com arruelas e porcas",117,14.414125
"487",6371,68517,"E-618507186","Parafuso 14x100 12.9 com arruelas e porcas",29,16.861375
"488",6412,4761,"16074276","Parafuso 14x100 12.9 com arruelas e porcas",59,13.917875
"489",6430,4761,"467001811","Parafuso 14x100 12.9 com arruelas e porcas",117,13.98175
"490",6446,20314,"412030411","Parafuso 14x100 12.9 com arruelas e porcas",156,16.374875
"491",6475,3941,"94310928","Parafuso 14x100 12.9 com arruelas e porcas",205,13.878
"492",6508,94826,"942086068","Parafuso 14x100 12.9 com arruelas e porcas",147,15.2995
"493",6538,93712,"321079878","Parafuso 14x100 12.9 com arruelas e porcas",166,15.779625
"494",3,93712,"319720023","Parafuso 14x120 10.9 com arruelas e porcas",244,15.27975
"495",18,4761,"E-064170842","Parafuso 14x120 10.9 com arruelas e porcas",147,13.534
"496",36,3941,"431090212","Parafuso 14x120 10.9 com arruelas e porcas",29,14.575625
"497",66,60435,"E-564003571","Parafuso 14x120 10.9 com arruelas e porcas",234,14.33725
"498",120,94826,"689402640","Parafuso 14x120 10.9 com arruelas e porcas",59,14.797625
"499",138,39051,"E-350109585","Parafuso 14x120 10.9 com arruelas e porcas",166,15.398
"500",186,3941,"E-103049202","Parafuso 14x120 10.9 com arruelas e porcas",137,15.574125
"501",203,4761,"74106393","Parafuso 14x120 10.9 com arruelas e porcas",127,14.6185
"502",218,23740,"24730802","Parafuso 14x120 10.9 com arruelas e porcas",137,13.316375
"503",234,19235,"532901326","Parafuso 14x120 10.9 com arruelas e porcas",117,13.346625
"504",272,68517,"805671242","Parafuso 14x120 10.9 com arruelas e porcas",88,13.298375
"505",286,4761,"71046667","Parafuso 14x120 10.9 com arruelas e porcas",215,13.34075
"506",304,94826,"E-269084451","Parafuso 14x120 10.9 com arruelas e porcas",244,13.64925
"507",323,23740,"E-702340958","Parafuso 14x120 10.9 com arruelas e porcas",117,15.925
"508",339,23740,"7234368","Parafuso 14x120 10.9 com arruelas e porcas",137,13.578125
"509",356,26051,"E-001265752","Parafuso 14x120 10.9 com arruelas e porcas",59,15.97325
"510",372,93712,"730219427","Parafuso 14x120 10.9 com arruelas e porcas",205,14.445875
"511",405,18025,"580120253","Parafuso 14x120 10.9 com arruelas e porcas",156,15.088125
"512",452,39051,"E-195030340","Parafuso 14x120 10.9 com arruelas e porcas",68,14.382
"513",474,18025,"E-285001231","Parafuso 14x120 10.9 com arruelas e porcas",59,15.286625
"514",490,68517,"180675168","Parafuso 14x120 10.9 com arruelas e porcas",20,14.25575
"515",504,93712,"29731914","Parafuso 14x120 10.9 com arruelas e porcas",166,13.2525
"516",536,26051,"205106470","Parafuso 14x120 10.9 com arruelas e porcas",254,14.43
"517",553,3941,"90143172","Parafuso 14x120 10.9 com arruelas e porcas",244,15.044875
